"Date","StartTime","EndTime","ActivityID","FacilityID"
2017-12-08,"4:00 PM","5:00 PM",3,32
2017-12-15,"4:00 PM","5:00 PM",3,32
2017-12-22,"4:00 PM","5:00 PM",3,32
2017-12-29,"4:00 PM","5:00 PM",3,32
2017-10-06,"5:00 PM","5:50 PM",4,32
2017-10-08,"1:00 PM","1:50 PM",4,32
2017-10-10,"8:00 PM","8:50 PM",4,32
2017-10-13,"5:00 PM","5:50 PM",4,32
2017-10-15,"1:00 PM","1:50 PM",4,32
2017-10-17,"8:00 PM","8:50 PM",4,32
2017-10-20,"5:00 PM","5:50 PM",4,32
2017-10-22,"1:00 PM","1:50 PM",4,32
2017-10-24,"8:00 PM","8:50 PM",4,32
2017-10-27,"5:00 PM","5:50 PM",4,32
2017-10-29,"1:00 PM","1:50 PM",4,32
2017-10-31,"8:00 PM","8:50 PM",4,32
2017-11-03,"5:00 PM","5:50 PM",4,32
2017-11-05,"1:00 PM","1:50 PM",4,32
2017-11-07,"8:00 PM","8:50 PM",4,32
2017-11-10,"5:00 PM","5:50 PM",4,32
2017-11-12,"1:00 PM","1:50 PM",4,32
2017-11-14,"8:00 PM","8:50 PM",4,32
2017-11-17,"5:00 PM","5:50 PM",4,32
2017-11-19,"1:00 PM","1:50 PM",4,32
2017-11-21,"8:00 PM","8:50 PM",4,32
2017-11-24,"5:00 PM","5:50 PM",4,32
2017-11-26,"1:00 PM","1:50 PM",4,32
2017-11-28,"8:00 PM","8:50 PM",4,32
2017-12-01,"5:00 PM","5:50 PM",4,32
2017-12-03,"1:00 PM","1:50 PM",4,32
2017-12-05,"8:00 PM","8:50 PM",4,32
2017-12-08,"5:00 PM","5:50 PM",4,32
2017-12-10,"1:00 PM","1:50 PM",4,32
2017-12-12,"8:00 PM","8:50 PM",4,32
2017-12-15,"5:00 PM","5:50 PM",4,32
2017-12-17,"1:00 PM","1:50 PM",4,32
2017-12-19,"8:00 PM","8:50 PM",4,32
2017-12-22,"5:00 PM","5:50 PM",4,32
2017-12-29,"5:00 PM","5:50 PM",4,32
2018-01-02,"8:00 PM","8:50 PM",4,32
2017-10-08,"4:00 PM","4:50 PM",3,33
2017-10-12,"10:00 AM","10:50 AM",3,33
2017-10-15,"4:00 PM","4:50 PM",3,33
2017-10-19,"10:00 AM","10:50 AM",3,33
2017-10-22,"4:00 PM","4:50 PM",3,33
2017-10-26,"10:00 AM","10:50 AM",3,33
2017-10-29,"4:00 PM","4:50 PM",3,33
2017-11-02,"10:00 AM","10:50 AM",3,33
2017-11-05,"4:00 PM","4:50 PM",3,33
2017-11-09,"10:00 AM","10:50 AM",3,33
2017-11-12,"4:00 PM","4:50 PM",3,33
2017-11-16,"10:00 AM","10:50 AM",3,33
2017-11-19,"4:00 PM","4:50 PM",3,33
2017-11-23,"10:00 AM","10:50 AM",3,33
2017-11-26,"4:00 PM","4:50 PM",3,33
2017-11-30,"10:00 AM","10:50 AM",3,33
2017-12-03,"4:00 PM","4:50 PM",3,33
2017-12-07,"10:00 AM","10:50 AM",3,33
2017-12-10,"4:00 PM","4:50 PM",3,33
2017-12-14,"10:00 AM","10:50 AM",3,33
2017-12-17,"4:00 PM","4:50 PM",3,33
2017-12-21,"10:00 AM","10:50 AM",3,33
2017-10-08,"5:00 PM","5:50 PM",4,33
2017-10-12,"9:00 AM","9:50 AM",4,33
2017-10-15,"5:00 PM","5:50 PM",4,33
2017-10-19,"9:00 AM","9:50 AM",4,33
2017-10-22,"5:00 PM","5:50 PM",4,33
2017-10-26,"9:00 AM","9:50 AM",4,33
2017-10-29,"5:00 PM","5:50 PM",4,33
2017-11-02,"9:00 AM","9:50 AM",4,33
2017-11-05,"5:00 PM","5:50 PM",4,33
2017-11-09,"9:00 AM","9:50 AM",4,33
2017-11-12,"5:00 PM","5:50 PM",4,33
2017-11-16,"9:00 AM","9:50 AM",4,33
2017-11-19,"5:00 PM","5:50 PM",4,33
2017-11-23,"9:00 AM","9:50 AM",4,33
2017-11-26,"5:00 PM","5:50 PM",4,33
2017-11-30,"9:00 AM","9:50 AM",4,33
2017-12-03,"5:00 PM","5:50 PM",4,33
2017-12-07,"9:00 AM","9:50 AM",4,33
2017-12-10,"5:00 PM","5:50 PM",4,33
2017-12-14,"9:00 AM","9:50 AM",4,33
2017-12-17,"5:00 PM","5:50 PM",4,33
2017-12-21,"9:00 AM","9:50 AM",4,33
2017-10-07,"5:00 PM","5:50 PM",4,34
2017-10-08,"1:00 PM","2:20 PM",4,34
2017-10-09,"3:00 PM","4:50 PM",4,34
2017-10-12,"3:00 PM","3:50 PM",4,34
2017-10-14,"5:00 PM","5:50 PM",4,34
2017-10-15,"1:00 PM","2:20 PM",4,34
2017-10-16,"3:00 PM","4:50 PM",4,34
2017-10-19,"3:00 PM","3:50 PM",4,34
2017-10-21,"5:00 PM","5:50 PM",4,34
2017-10-22,"1:00 PM","2:20 PM",4,34
2017-10-23,"3:00 PM","4:50 PM",4,34
2017-10-26,"3:00 PM","3:50 PM",4,34
2017-10-28,"5:00 PM","5:50 PM",4,34
2017-10-29,"1:00 PM","2:20 PM",4,34
2017-10-30,"3:00 PM","4:50 PM",4,34
2017-11-02,"3:00 PM","3:50 PM",4,34
2017-11-04,"5:00 PM","5:50 PM",4,34
2017-11-05,"1:00 PM","2:20 PM",4,34
2017-11-06,"3:00 PM","4:50 PM",4,34
2017-11-09,"3:00 PM","3:50 PM",4,34
2017-11-11,"5:00 PM","5:50 PM",4,34
2017-11-12,"1:00 PM","2:20 PM",4,34
2017-11-13,"3:00 PM","4:50 PM",4,34
2017-11-16,"3:00 PM","3:50 PM",4,34
2017-11-18,"5:00 PM","5:50 PM",4,34
2017-11-19,"1:00 PM","2:20 PM",4,34
2017-11-20,"3:00 PM","4:50 PM",4,34
2017-11-23,"3:00 PM","3:50 PM",4,34
2017-11-25,"5:00 PM","5:50 PM",4,34
2017-11-26,"1:00 PM","2:20 PM",4,34
2017-11-27,"3:00 PM","4:50 PM",4,34
2017-11-30,"3:00 PM","3:50 PM",4,34
2017-12-02,"5:00 PM","5:50 PM",4,34
2017-12-03,"1:00 PM","2:20 PM",4,34
2017-12-04,"3:00 PM","4:50 PM",4,34
2017-12-07,"3:00 PM","3:50 PM",4,34
2017-12-09,"5:00 PM","5:50 PM",4,34
2017-12-10,"1:00 PM","2:20 PM",4,34
2017-12-11,"3:00 PM","4:50 PM",4,34
2017-12-14,"3:00 PM","3:50 PM",4,34
2017-12-16,"5:00 PM","5:50 PM",4,34
2017-12-17,"1:00 PM","2:20 PM",4,34
2017-12-18,"3:00 PM","4:50 PM",4,34
2017-12-21,"3:00 PM","3:50 PM",4,34
2017-12-23,"5:00 PM","5:50 PM",4,34
2017-12-28,"3:00 PM","3:50 PM",4,34
2017-12-30,"5:00 PM","5:50 PM",4,34
2017-10-12,"4:00 PM","4:50 PM",9,34
2017-10-19,"4:00 PM","4:50 PM",9,34
2017-10-26,"4:00 PM","4:50 PM",9,34
2017-11-02,"4:00 PM","4:50 PM",9,34
2017-11-09,"4:00 PM","4:50 PM",9,34
2017-11-16,"4:00 PM","4:50 PM",9,34
2017-11-23,"4:00 PM","4:50 PM",9,34
2017-11-30,"4:00 PM","4:50 PM",9,34
2017-12-07,"4:00 PM","4:50 PM",9,34
2017-12-14,"4:00 PM","4:50 PM",9,34
2017-12-21,"4:00 PM","4:50 PM",9,34
2017-12-28,"4:00 PM","4:50 PM",9,34
2017-10-06,"11:30 AM","12:20 PM",3,35
2017-10-08,"3:30 PM","4:20 PM",3,35
2017-10-09,"12:30 PM","1:20 PM",3,35
2017-10-15,"3:30 PM","4:20 PM",3,35
2017-10-22,"3:30 PM","4:20 PM",3,35
2017-10-29,"3:30 PM","4:20 PM",3,35
2017-11-05,"3:30 PM","4:20 PM",3,35
2017-11-12,"3:30 PM","4:20 PM",3,35
2017-11-19,"3:30 PM","4:20 PM",3,35
2017-11-24,"3:30 PM","4:20 PM",3,35
2017-11-26,"3:30 PM","4:20 PM",3,35
2017-12-03,"3:30 PM","4:20 PM",3,35
2017-12-10,"3:30 PM","4:20 PM",3,35
2017-12-17,"3:30 PM","4:20 PM",3,35
2017-12-27,"2:30 PM","3:20 PM",3,35
2017-12-29,"1:30 PM","2:20 PM",3,35
2018-01-03,"3:00 PM","3:50 PM",3,35
2017-10-12,"7:00 AM","8:20 AM",6,35
2017-10-19,"7:00 AM","8:20 AM",6,35
2017-10-26,"7:00 AM","8:20 AM",6,35
2017-11-02,"7:00 AM","8:20 AM",6,35
2017-11-09,"7:00 AM","8:20 AM",6,35
2017-11-16,"7:00 AM","8:20 AM",6,35
2017-11-23,"7:00 AM","8:20 AM",6,35
2017-11-30,"7:00 AM","8:20 AM",6,35
2017-12-07,"7:00 AM","8:20 AM",6,35
2017-12-14,"7:00 AM","8:20 AM",6,35
2017-12-21,"7:00 AM","8:20 AM",6,35
2017-10-06,"10:30 AM","11:20 AM",4,35
2017-10-08,"2:30 PM","3:20 PM",4,35
2017-10-09,"11:30 AM","12:20 PM",4,35
2017-10-12,"9:30 AM","10:50 AM",4,35
2017-10-15,"2:30 PM","3:20 PM",4,35
2017-10-19,"9:30 AM","10:50 AM",4,35
2017-10-22,"2:30 PM","3:20 PM",4,35
2017-10-26,"9:30 AM","10:50 AM",4,35
2017-10-29,"2:30 PM","3:20 PM",4,35
2017-11-02,"9:30 AM","10:50 AM",4,35
2017-11-05,"2:30 PM","3:20 PM",4,35
2017-11-09,"9:30 AM","10:50 AM",4,35
2017-11-12,"2:30 PM","3:20 PM",4,35
2017-11-16,"9:30 AM","10:50 AM",4,35
2017-11-19,"2:30 PM","3:20 PM",4,35
2017-11-23,"9:30 AM","10:50 AM",4,35
2017-11-24,"2:30 PM","3:20 PM",4,35
2017-11-26,"2:30 PM","3:20 PM",4,35
2017-11-30,"9:30 AM","10:50 AM",4,35
2017-12-03,"2:30 PM","3:20 PM",4,35
2017-12-07,"9:30 AM","10:50 AM",4,35
2017-12-10,"2:30 PM","3:20 PM",4,35
2017-12-14,"9:30 AM","10:50 AM",4,35
2017-12-17,"2:30 PM","3:20 PM",4,35
2017-12-21,"9:30 AM","10:50 AM",4,35
2017-12-27,"1:30 PM","2:20 PM",4,35
2017-12-29,"12:30 PM","1:20 PM",4,35
2018-01-03,"2:00 PM","2:50 PM",4,35
2017-10-11,"4:30 PM","5:20 PM",9,35
2017-10-18,"4:30 PM","5:20 PM",9,35
2017-10-25,"4:30 PM","5:20 PM",9,35
2017-11-01,"4:30 PM","5:20 PM",9,35
2017-11-08,"4:30 PM","5:20 PM",9,35
2017-11-15,"4:30 PM","5:20 PM",9,35
2017-11-22,"4:30 PM","5:20 PM",9,35
2017-11-29,"4:30 PM","5:20 PM",9,35
2017-12-06,"4:30 PM","5:20 PM",9,35
2017-12-13,"4:30 PM","5:20 PM",9,35
2017-12-20,"4:30 PM","5:20 PM",9,35
2018-01-03,"4:30 PM","5:20 PM",9,35
2017-10-16,"12:00 PM","12:50 PM",2,37
2017-10-23,"12:00 PM","12:50 PM",2,37
2017-10-30,"12:00 PM","12:50 PM",2,37
2017-11-06,"12:00 PM","12:50 PM",2,37
2017-11-13,"12:00 PM","12:50 PM",2,37
2017-11-20,"12:00 PM","12:50 PM",2,37
2017-11-27,"12:00 PM","12:50 PM",2,37
2017-12-04,"12:00 PM","12:50 PM",2,37
2017-12-11,"12:00 PM","12:50 PM",2,37
2017-12-18,"12:00 PM","12:50 PM",2,37
2017-12-25,"12:00 PM","12:50 PM",2,37
2018-01-01,"12:00 PM","12:50 PM",2,37
2017-10-18,"12:00 PM","12:50 PM",3,37
2017-10-18,"3:00 PM","3:50 PM",3,37
2017-10-22,"3:00 PM","3:50 PM",3,37
2017-10-25,"12:00 PM","12:50 PM",3,37
2017-10-25,"3:00 PM","3:50 PM",3,37
2017-10-29,"3:00 PM","3:50 PM",3,37
2017-11-01,"12:00 PM","12:50 PM",3,37
2017-11-01,"3:00 PM","3:50 PM",3,37
2017-11-05,"3:00 PM","3:50 PM",3,37
2017-11-08,"12:00 PM","12:50 PM",3,37
2017-11-08,"3:00 PM","3:50 PM",3,37
2017-11-12,"3:00 PM","3:50 PM",3,37
2017-11-15,"12:00 PM","12:50 PM",3,37
2017-11-15,"3:00 PM","3:50 PM",3,37
2017-11-19,"3:00 PM","3:50 PM",3,37
2017-11-22,"12:00 PM","12:50 PM",3,37
2017-11-22,"3:00 PM","3:50 PM",3,37
2017-11-26,"3:00 PM","3:50 PM",3,37
2017-11-29,"12:00 PM","12:50 PM",3,37
2017-11-29,"3:00 PM","3:50 PM",3,37
2017-12-03,"3:00 PM","3:50 PM",3,37
2017-12-06,"12:00 PM","12:50 PM",3,37
2017-12-06,"3:00 PM","3:50 PM",3,37
2017-12-10,"3:00 PM","3:50 PM",3,37
2017-12-13,"12:00 PM","12:50 PM",3,37
2017-12-13,"3:00 PM","3:50 PM",3,37
2017-12-17,"3:00 PM","3:50 PM",3,37
2017-12-20,"12:00 PM","12:50 PM",3,37
2017-12-20,"3:00 PM","3:50 PM",3,37
2017-12-24,"3:00 PM","3:50 PM",3,37
2017-12-27,"12:00 PM","12:50 PM",3,37
2017-12-27,"3:00 PM","3:50 PM",3,37
2017-12-31,"3:00 PM","3:50 PM",3,37
2018-01-03,"12:00 PM","12:50 PM",3,37
2018-01-03,"3:00 PM","3:50 PM",3,37
2017-10-18,"1:00 PM","1:50 PM",7,37
2017-10-25,"1:00 PM","1:50 PM",7,37
2017-11-01,"1:00 PM","1:50 PM",7,37
2017-11-08,"1:00 PM","1:50 PM",7,37
2017-11-15,"1:00 PM","1:50 PM",7,37
2017-11-22,"1:00 PM","1:50 PM",7,37
2017-11-29,"1:00 PM","1:50 PM",7,37
2017-12-06,"1:00 PM","1:50 PM",7,37
2017-12-13,"1:00 PM","1:50 PM",7,37
2017-12-20,"1:00 PM","1:50 PM",7,37
2017-12-27,"1:00 PM","1:50 PM",7,37
2018-01-03,"1:00 PM","1:50 PM",7,37
2017-10-16,"1:00 PM","1:50 PM",4,37
2017-10-18,"4:00 PM","4:50 PM",4,37
2017-10-21,"5:00 PM","5:50 PM",4,37
2017-10-22,"2:00 PM","2:50 PM",4,37
2017-10-23,"1:00 PM","1:50 PM",4,37
2017-10-25,"4:00 PM","4:50 PM",4,37
2017-10-28,"5:00 PM","5:50 PM",4,37
2017-10-29,"2:00 PM","2:50 PM",4,37
2017-10-30,"1:00 PM","1:50 PM",4,37
2017-11-01,"4:00 PM","4:50 PM",4,37
2017-11-04,"5:00 PM","5:50 PM",4,37
2017-11-05,"2:00 PM","2:50 PM",4,37
2017-11-06,"1:00 PM","1:50 PM",4,37
2017-11-08,"4:00 PM","4:50 PM",4,37
2017-11-11,"5:00 PM","5:50 PM",4,37
2017-11-12,"2:00 PM","2:50 PM",4,37
2017-11-13,"1:00 PM","1:50 PM",4,37
2017-11-15,"4:00 PM","4:50 PM",4,37
2017-11-18,"5:00 PM","5:50 PM",4,37
2017-11-19,"2:00 PM","2:50 PM",4,37
2017-11-20,"1:00 PM","1:50 PM",4,37
2017-11-22,"4:00 PM","4:50 PM",4,37
2017-11-25,"5:00 PM","5:50 PM",4,37
2017-11-26,"2:00 PM","2:50 PM",4,37
2017-11-27,"1:00 PM","1:50 PM",4,37
2017-11-29,"4:00 PM","4:50 PM",4,37
2017-12-02,"5:00 PM","5:50 PM",4,37
2017-12-03,"2:00 PM","2:50 PM",4,37
2017-12-04,"1:00 PM","1:50 PM",4,37
2017-12-06,"4:00 PM","4:50 PM",4,37
2017-12-09,"5:00 PM","5:50 PM",4,37
2017-12-10,"2:00 PM","2:50 PM",4,37
2017-12-11,"1:00 PM","1:50 PM",4,37
2017-12-13,"4:00 PM","4:50 PM",4,37
2017-12-16,"5:00 PM","5:50 PM",4,37
2017-12-17,"2:00 PM","2:50 PM",4,37
2017-12-18,"1:00 PM","1:50 PM",4,37
2017-12-20,"4:00 PM","4:50 PM",4,37
2017-12-23,"5:00 PM","5:50 PM",4,37
2017-12-24,"2:00 PM","2:50 PM",4,37
2017-12-25,"1:00 PM","1:50 PM",4,37
2017-12-27,"4:00 PM","4:50 PM",4,37
2017-12-30,"5:00 PM","5:50 PM",4,37
2017-12-31,"2:00 PM","2:50 PM",4,37
2018-01-01,"1:00 PM","1:50 PM",4,37
2018-01-03,"4:00 PM","4:50 PM",4,37
2017-10-08,"3:00 PM","4:30 PM",4,39
2017-10-15,"3:00 PM","4:30 PM",4,39
2017-10-22,"3:00 PM","4:30 PM",4,39
2017-10-29,"3:00 PM","4:30 PM",4,39
2017-11-05,"3:00 PM","4:30 PM",4,39
2017-11-12,"3:00 PM","4:30 PM",4,39
2017-11-19,"3:00 PM","4:30 PM",4,39
2017-11-26,"3:00 PM","4:30 PM",4,39
2017-12-03,"3:00 PM","4:30 PM",4,39
2017-12-10,"3:00 PM","4:30 PM",4,39
2017-12-17,"3:00 PM","4:30 PM",4,39
2017-10-06,"11:00 AM","11:50 AM",4,40
2017-10-07,"12:00 PM","12:50 PM",4,40
2017-10-11,"11:00 AM","11:50 AM",4,40
2017-10-13,"11:00 AM","11:50 AM",4,40
2017-10-14,"12:00 PM","12:50 PM",4,40
2017-10-16,"11:00 AM","11:50 AM",4,40
2017-10-18,"11:00 AM","11:50 AM",4,40
2017-10-20,"11:00 AM","11:50 AM",4,40
2017-10-21,"12:00 PM","12:50 PM",4,40
2017-10-23,"11:00 AM","11:50 AM",4,40
2017-10-25,"11:00 AM","11:50 AM",4,40
2017-10-27,"11:00 AM","11:50 AM",4,40
2017-10-28,"12:00 PM","12:50 PM",4,40
2017-10-30,"11:00 AM","11:50 AM",4,40
2017-11-01,"11:00 AM","11:50 AM",4,40
2017-11-03,"11:00 AM","11:50 AM",4,40
2017-11-04,"12:00 PM","12:50 PM",4,40
2017-11-06,"11:00 AM","11:50 AM",4,40
2017-11-08,"11:00 AM","11:50 AM",4,40
2017-11-10,"11:00 AM","11:50 AM",4,40
2017-11-11,"12:00 PM","12:50 PM",4,40
2017-11-13,"11:00 AM","11:50 AM",4,40
2017-11-15,"11:00 AM","11:50 AM",4,40
2017-11-17,"11:00 AM","11:50 AM",4,40
2017-11-18,"12:00 PM","12:50 PM",4,40
2017-11-20,"11:00 AM","11:50 AM",4,40
2017-11-22,"11:00 AM","11:50 AM",4,40
2017-11-24,"11:00 AM","11:50 AM",4,40
2017-11-25,"12:00 PM","12:50 PM",4,40
2017-11-27,"11:00 AM","11:50 AM",4,40
2017-11-29,"11:00 AM","11:50 AM",4,40
2017-12-01,"11:00 AM","11:50 AM",4,40
2017-12-02,"12:00 PM","12:50 PM",4,40
2017-12-04,"11:00 AM","11:50 AM",4,40
2017-12-06,"11:00 AM","11:50 AM",4,40
2017-12-08,"11:00 AM","11:50 AM",4,40
2017-12-09,"12:00 PM","12:50 PM",4,40
2017-12-11,"11:00 AM","11:50 AM",4,40
2017-12-13,"11:00 AM","11:50 AM",4,40
2017-12-15,"11:00 AM","11:50 AM",4,40
2017-12-16,"12:00 PM","12:50 PM",4,40
2017-12-18,"11:00 AM","11:50 AM",4,40
2017-12-20,"11:00 AM","11:50 AM",4,40
2017-12-22,"11:00 AM","11:50 AM",4,40
2017-12-23,"12:00 PM","12:50 PM",4,40
2017-12-27,"11:00 AM","11:50 AM",4,40
2017-12-30,"12:00 PM","12:50 PM",4,40
2018-01-03,"11:00 AM","11:50 AM",4,40
2017-10-06,"10:00 AM","10:50 AM",4,42
2017-10-07,"1:00 PM","1:50 PM",4,42
2017-10-12,"3:00 PM","4:50 PM",4,42
2017-10-13,"10:00 AM","10:50 AM",4,42
2017-10-14,"1:00 PM","1:50 PM",4,42
2017-10-19,"3:00 PM","4:50 PM",4,42
2017-10-20,"10:00 AM","10:50 AM",4,42
2017-10-26,"3:00 PM","4:50 PM",4,42
2017-10-27,"10:00 AM","10:50 AM",4,42
2017-10-28,"1:00 PM","1:50 PM",4,42
2017-11-02,"3:00 PM","4:50 PM",4,42
2017-11-03,"10:00 AM","10:50 AM",4,42
2017-11-04,"1:00 PM","1:50 PM",4,42
2017-11-09,"3:00 PM","4:50 PM",4,42
2017-11-11,"1:00 PM","1:50 PM",4,42
2017-11-16,"3:00 PM","4:50 PM",4,42
2017-11-17,"10:00 AM","10:50 AM",4,42
2017-11-18,"1:00 PM","1:50 PM",4,42
2017-11-23,"3:00 PM","4:50 PM",4,42
2017-11-24,"10:00 AM","10:50 AM",4,42
2017-11-30,"3:00 PM","4:50 PM",4,42
2017-12-01,"10:00 AM","10:50 AM",4,42
2017-12-07,"3:00 PM","4:50 PM",4,42
2017-12-08,"10:00 AM","10:50 AM",4,42
2017-12-09,"1:00 PM","1:50 PM",4,42
2017-12-14,"3:00 PM","4:50 PM",4,42
2017-12-15,"10:00 AM","10:50 AM",4,42
2017-12-16,"1:00 PM","1:50 PM",4,42
2017-12-21,"3:00 PM","4:50 PM",4,42
2017-12-22,"10:00 AM","10:50 AM",4,42
2017-12-23,"1:00 PM","1:50 PM",4,42
2017-10-06,"4:00 PM","4:50 PM",9,42
2017-10-13,"4:00 PM","4:50 PM",9,42
2017-10-20,"4:00 PM","4:50 PM",9,42
2017-10-27,"4:00 PM","4:50 PM",9,42
2017-11-03,"4:00 PM","4:50 PM",9,42
2017-11-10,"4:00 PM","4:50 PM",9,42
2017-11-17,"4:00 PM","4:50 PM",9,42
2017-11-24,"4:00 PM","4:50 PM",9,42
2017-12-01,"4:00 PM","4:50 PM",9,42
2017-12-08,"4:00 PM","4:50 PM",9,42
2017-12-15,"4:00 PM","4:50 PM",9,42
2017-12-22,"4:00 PM","4:50 PM",9,42
2017-10-07,"10:00 PM","10:50 PM",11,44
2017-10-14,"10:00 PM","10:50 PM",11,44
2017-10-21,"10:00 PM","10:50 PM",11,44
2017-10-28,"10:00 PM","10:50 PM",11,44
2017-11-04,"10:00 PM","10:50 PM",11,44
2017-11-11,"10:00 PM","10:50 PM",11,44
2017-11-18,"10:00 PM","10:50 PM",11,44
2017-11-25,"10:00 PM","10:50 PM",11,44
2017-12-02,"10:00 PM","10:50 PM",11,44
2017-12-09,"10:00 PM","10:50 PM",11,44
2017-12-16,"10:00 PM","10:50 PM",11,44
2017-12-23,"10:00 PM","10:50 PM",11,44
2017-12-30,"10:00 PM","10:50 PM",11,44
2017-10-07,"8:00 PM","9:50 PM",4,44
2017-10-14,"8:00 PM","9:50 PM",4,44
2017-10-21,"8:00 PM","9:50 PM",4,44
2017-10-28,"8:00 PM","9:50 PM",4,44
2017-11-02,"8:00 PM","8:50 PM",4,44
2017-11-04,"8:00 PM","9:50 PM",4,44
2017-11-09,"8:00 PM","8:50 PM",4,44
2017-11-11,"8:00 PM","9:50 PM",4,44
2017-11-16,"8:00 PM","8:50 PM",4,44
2017-11-18,"8:00 PM","9:50 PM",4,44
2017-11-23,"8:00 PM","8:50 PM",4,44
2017-11-25,"8:00 PM","9:50 PM",4,44
2017-11-30,"8:00 PM","8:50 PM",4,44
2017-12-02,"8:00 PM","9:50 PM",4,44
2017-12-07,"8:00 PM","8:50 PM",4,44
2017-12-09,"8:00 PM","9:50 PM",4,44
2017-12-14,"8:00 PM","8:50 PM",4,44
2017-12-16,"8:00 PM","9:50 PM",4,44
2017-12-21,"8:00 PM","8:50 PM",4,44
2017-12-23,"8:00 PM","9:50 PM",4,44
2017-12-28,"8:00 PM","8:50 PM",4,44
2017-12-30,"8:00 PM","9:50 PM",4,44
2017-10-10,"5:00 PM","5:50 PM",9,44
2017-10-17,"5:00 PM","5:50 PM",9,44
2017-10-24,"5:00 PM","5:50 PM",9,44
2017-10-31,"5:00 PM","5:50 PM",9,44
2017-11-07,"5:00 PM","5:50 PM",9,44
2017-11-14,"5:00 PM","5:50 PM",9,44
2017-11-21,"5:00 PM","5:50 PM",9,44
2017-11-28,"5:00 PM","5:50 PM",9,44
2017-12-05,"5:00 PM","5:50 PM",9,44
2017-12-12,"5:00 PM","5:50 PM",9,44
2017-12-19,"5:00 PM","5:50 PM",9,44
2018-01-02,"5:00 PM","5:50 PM",9,44
2017-10-10,"4:00 PM","4:50 PM",10,44
2017-10-17,"4:00 PM","4:50 PM",10,44
2017-10-24,"4:00 PM","4:50 PM",10,44
2017-10-31,"4:00 PM","4:50 PM",10,44
2017-11-07,"4:00 PM","4:50 PM",10,44
2017-11-14,"4:00 PM","4:50 PM",10,44
2017-11-21,"4:00 PM","4:50 PM",10,44
2017-11-28,"4:00 PM","4:50 PM",10,44
2017-12-05,"4:00 PM","4:50 PM",10,44
2017-12-12,"4:00 PM","4:50 PM",10,44
2017-12-19,"4:00 PM","4:50 PM",10,44
2018-01-02,"4:00 PM","4:50 PM",10,44
2017-10-06,"12:00 PM","12:50 PM",2,47
2017-10-10,"12:00 PM","12:50 PM",2,47
2017-10-11,"12:00 PM","12:50 PM",2,47
2017-10-12,"12:00 PM","12:50 PM",2,47
2017-10-13,"12:00 PM","12:50 PM",2,47
2017-10-16,"12:00 PM","12:50 PM",2,47
2017-10-17,"12:00 PM","12:50 PM",2,47
2017-10-18,"12:00 PM","12:50 PM",2,47
2017-10-19,"12:00 PM","12:50 PM",2,47
2017-10-20,"12:00 PM","12:50 PM",2,47
2017-10-23,"12:00 PM","12:50 PM",2,47
2017-10-24,"12:00 PM","12:50 PM",2,47
2017-10-25,"12:00 PM","12:50 PM",2,47
2017-10-26,"12:00 PM","12:50 PM",2,47
2017-10-27,"12:00 PM","12:50 PM",2,47
2017-10-30,"12:00 PM","12:50 PM",2,47
2017-10-31,"12:00 PM","12:50 PM",2,47
2017-11-01,"12:00 PM","12:50 PM",2,47
2017-11-02,"12:00 PM","12:50 PM",2,47
2017-11-03,"12:00 PM","12:50 PM",2,47
2017-11-06,"12:00 PM","12:50 PM",2,47
2017-11-07,"12:00 PM","12:50 PM",2,47
2017-11-08,"12:00 PM","12:50 PM",2,47
2017-11-09,"12:00 PM","12:50 PM",2,47
2017-11-10,"12:00 PM","12:50 PM",2,47
2017-11-13,"12:00 PM","12:50 PM",2,47
2017-11-14,"12:00 PM","12:50 PM",2,47
2017-11-15,"12:00 PM","12:50 PM",2,47
2017-11-16,"12:00 PM","12:50 PM",2,47
2017-11-17,"12:00 PM","12:50 PM",2,47
2017-11-20,"12:00 PM","12:50 PM",2,47
2017-11-21,"12:00 PM","12:50 PM",2,47
2017-11-22,"12:00 PM","12:50 PM",2,47
2017-11-23,"12:00 PM","12:50 PM",2,47
2017-11-24,"12:00 PM","12:50 PM",2,47
2017-11-27,"12:00 PM","12:50 PM",2,47
2017-11-28,"12:00 PM","12:50 PM",2,47
2017-11-29,"12:00 PM","12:50 PM",2,47
2017-11-30,"12:00 PM","12:50 PM",2,47
2017-12-01,"12:00 PM","12:50 PM",2,47
2017-12-04,"12:00 PM","12:50 PM",2,47
2017-12-05,"12:00 PM","12:50 PM",2,47
2017-12-06,"12:00 PM","12:50 PM",2,47
2017-12-07,"12:00 PM","12:50 PM",2,47
2017-12-08,"12:00 PM","12:50 PM",2,47
2017-12-11,"12:00 PM","12:50 PM",2,47
2017-12-12,"12:00 PM","12:50 PM",2,47
2017-12-13,"12:00 PM","12:50 PM",2,47
2017-12-14,"12:00 PM","12:50 PM",2,47
2017-12-15,"12:00 PM","12:50 PM",2,47
2017-12-18,"12:00 PM","12:50 PM",2,47
2017-12-19,"12:00 PM","12:50 PM",2,47
2017-12-20,"12:00 PM","12:50 PM",2,47
2017-12-21,"12:00 PM","12:50 PM",2,47
2017-12-22,"12:00 PM","12:50 PM",2,47
2017-10-07,"3:00 PM","3:50 PM",3,47
2017-10-08,"2:00 PM","2:50 PM",3,47
2017-10-14,"3:00 PM","3:50 PM",3,47
2017-10-15,"2:00 PM","2:50 PM",3,47
2017-10-21,"3:00 PM","3:50 PM",3,47
